OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-0adbb968,"Bryant, Long and Ramos",CMP-195,Closed Lost,183934.5,2022-03-04,2022-03-13,TEBG,NA
OPP-aa6418c5,"Howard, Lynch and Cook",CMP-195,Closed Won,227393.02,2022-03-09,2022-03-20,TEBG,NA
OPP-2c2b2c4b,Frye and Sons,CMP-195,Closed Lost,258765.89,2022-03-05,2022-03-16,TEBG,NA
OPP-fb2876cd,Glover and Sons,CMP-195,Closed Won,200924.74,2022-03-10,2022-03-21,TEBG,NA
OPP-39032f89,Allen-Peterson,CMP-195,Closed Won,205513.05,2022-03-08,2022-03-17,TEBG,NA
OPP-7a73fecd,Maynard LLC,CMP-195,Closed Won,235467.51,2022-03-08,2022-03-18,TEBG,NA
OPP-fdeb5ca5,Mathews Inc,CMP-195,Closed Lost,207325.82,2022-03-11,2022-03-20,TEBG,NA
OPP-90d79b73,Miller-Davis,CMP-195,Closed Lost,208683.12,2022-03-08,2022-03-16,TEBG,NA
OPP-737140d5,Graham Group,CMP-195,Closed Won,217442.98,2022-03-12,2022-03-23,TEBG,NA
OPP-aadf37cc,"Gonzalez, Harrell and Clark",CMP-195,Closed Won,217827.73,2022-03-08,2022-03-16,TEBG,NA
OPP-e6d8a8a9,Edwards-Spencer,CMP-195,Closed Won,268250.24,2022-03-07,2022-03-16,TEBG,NA
OPP-4bc5d0a9,Bailey Inc,CMP-195,Closed Won,261525.87,2022-03-13,2022-03-21,TEBG,NA
OPP-5c59be8b,Sanchez Ltd,CMP-195,Closed Won,204125.41,2022-03-14,2022-03-21,TEBG,NA
OPP-2cc1ece3,"Davis, Garcia and Rogers",CMP-195,Closed Won,182693.37,2022-03-09,2022-03-17,TEBG,NA
OPP-737eccd8,Hammond-Larson,CMP-195,Closed Won,219868.47,2022-03-14,2022-03-25,TEBG,NA
OPP-ab247e73,"Howard, Duncan and Phelps",CMP-195,Closed Lost,225086.66,2022-03-09,2022-03-17,TEBG,NA
OPP-3b8353c9,Warner Group,CMP-195,Closed Won,165963.0,2022-03-15,2022-03-29,TEBG,NA
OPP-88697337,"Swanson, Wood and Gonzalez",CMP-195,Negotiation,225441.16,2022-03-11,,TEBG,NA
OPP-440867c1,Rivera LLC,CMP-195,Closed Won,204206.68,2022-03-13,2022-03-27,TEBG,NA
OPP-dd3e570d,Floyd Group,CMP-195,Closed Won,243031.29,2022-03-13,2022-03-21,TEBG,NA
OPP-afbbce7f,Kim Group,CMP-195,Closed Won,215814.89,2022-03-13,2022-03-24,TEBG,NA
OPP-da0a5495,Bird-Collins,CMP-195,Closed Lost,198742.98,2022-03-16,2022-03-24,TEBG,NA
OPP-81fc7f5f,Johnson Group,CMP-195,Closed Lost,189315.42,2022-03-12,2022-03-20,TEBG,NA
OPP-c0684760,Bowers Group,CMP-195,Closed Won,202142.1,2022-03-12,2022-03-21,TEBG,NA
OPP-23bdec0a,"Johnson, Hoover and Mueller",CMP-195,Closed Won,206364.55,2022-03-14,2022-03-24,TEBG,NA
OPP-fe041767,"Phillips, Gilbert and Shields",CMP-195,Closed Won,208466.29,2022-03-15,2022-03-26,TEBG,NA
OPP-9d3c8f3d,Adams LLC,CMP-195,Closed Won,212469.85,2022-03-16,2022-03-23,TEBG,NA
OPP-c2ded34a,"Peterson, Jordan and Alvarado",CMP-195,Closed Won,264805.42,2022-03-16,2022-03-24,TEBG,NA
OPP-0f4c0056,"Riley, Clark and Castillo",CMP-195,Closed Won,241761.95,2022-03-12,2022-03-21,TEBG,NA
OPP-236e798f,Lewis and Sons,CMP-195,Closed Won,207875.28,2022-03-13,2022-03-25,TEBG,NA
OPP-815a01b9,Matthews PLC,CMP-195,Closed Won,230478.77,2022-03-14,2022-03-24,TEBG,NA
OPP-0a7aee57,Wood Inc,CMP-195,Negotiation,215718.57,2022-03-16,,TEBG,NA
OPP-c7c244cf,"Bray, Howell and Bentley",CMP-195,Closed Won,199449.64,2022-03-13,2022-03-25,TEBG,NA
OPP-1420cdc9,Hansen-Walton,CMP-195,Closed Won,167072.89,2022-03-20,2022-04-02,TEBG,NA
OPP-636437e0,"Johnson, Young and Collins",CMP-195,Closed Won,252361.98,2022-03-20,2022-04-02,TEBG,NA
OPP-0191dff2,Fleming-Terry,CMP-195,Closed Won,230606.15,2022-03-14,2022-03-27,TEBG,NA
OPP-045684cb,Lara and Sons,CMP-195,Closed Won,242555.12,2022-03-15,2022-03-24,TEBG,NA
OPP-e71956a1,Clark-Allen,CMP-195,Closed Won,211185.9,2022-03-16,2022-03-30,TEBG,NA
OPP-7e5c997c,Gonzalez-Garcia,CMP-195,Closed Won,234689.59,2022-03-21,2022-03-29,TEBG,NA
OPP-e8f71999,Adams-Cook,CMP-195,Closed Won,237775.67,2022-03-20,2022-03-30,TEBG,NA
OPP-a5892fe9,"Anderson, Miller and Vega",CMP-195,Closed Won,204279.76,2022-03-21,2022-04-04,TEBG,NA
OPP-1b965d2f,"Gray, Esparza and Mcclure",CMP-195,Closed Won,226414.5,2022-03-20,2022-04-03,TEBG,NA
OPP-9a2e3548,Young LLC,CMP-195,Closed Won,255351.6,2022-03-19,2022-03-31,TEBG,NA
OPP-6a92774d,Best-Carroll,CMP-195,Closed Lost,180216.91,2022-03-21,2022-04-02,TEBG,NA
OPP-d3a1d741,Good-Turner,CMP-195,Closed Lost,204826.56,2022-03-17,2022-03-24,TEBG,NA
OPP-65de0d3a,Santana Inc,CMP-195,Closed Won,182260.65,2022-03-17,2022-03-31,TEBG,NA
OPP-13143beb,Summers-Smith,CMP-195,Closed Lost,181187.9,2022-03-18,2022-03-25,TEBG,NA
OPP-e4d3207a,"Robinson, Harmon and Smith",CMP-195,Closed Lost,158698.22,2022-03-21,2022-04-02,TEBG,NA
OPP-9bc46c7a,Cox-Kirk,CMP-195,Closed Won,199663.34,2022-03-17,2022-03-29,TEBG,NA
OPP-e51582f3,"Vasquez, Martinez and Smith",CMP-195,Closed Won,177614.31,2022-03-23,2022-04-04,TEBG,NA
OPP-f227dc9c,Watson LLC,CMP-195,Closed Won,180835.81,2022-03-21,2022-03-28,TEBG,NA
OPP-fc05ffa6,Howard and Sons,CMP-195,Closed Won,203883.46,2022-03-20,2022-04-03,TEBG,NA
OPP-f7196e78,Mcgee-Ho,CMP-195,Closed Won,228254.09,2022-03-19,2022-03-28,TEBG,NA
OPP-8f82f371,"Harmon, Hoffman and Burch",CMP-195,Closed Won,216749.04,2022-03-25,2022-04-02,TEBG,NA
OPP-0476eb70,Gamble-Simpson,CMP-195,Closed Won,235260.09,2022-03-23,2022-03-31,TEBG,NA
OPP-8d2670fd,"Rivera, Kelly and Ewing",CMP-195,Closed Won,252058.81,2022-03-24,2022-04-02,TEBG,NA
OPP-bb72bdb4,Martin LLC,CMP-195,Closed Won,238667.7,2022-03-23,2022-04-06,TEBG,NA
OPP-e46b2af9,"Stafford, Sherman and Chambers",CMP-195,Closed Won,264967.84,2022-03-24,2022-04-05,TEBG,NA
OPP-149f0b3d,"Knight, Wood and Knight",CMP-195,Closed Won,222261.78,2022-03-21,2022-03-28,TEBG,NA
OPP-835a0fda,"Parsons, Jones and Sanders",CMP-195,Closed Won,205423.42,2022-03-27,2022-04-08,TEBG,NA
OPP-70cbb7dd,"Johnson, Dillon and Riggs",CMP-195,Closed Won,217202.87,2022-03-22,2022-04-02,TEBG,NA
OPP-81e26143,Rhodes-Jefferson,CMP-195,Negotiation,198575.65,2022-03-26,,TEBG,NA
OPP-b7554839,Green and Sons,CMP-195,Closed Won,312913.71,2022-03-24,2022-03-31,TEBG,NA
OPP-9704ac60,Johnson PLC,CMP-196,Negotiation,152942.44,2023-08-27,,CBG,EMEA
OPP-9643b735,Nguyen PLC,CMP-196,Closed Lost,204540.72,2023-08-30,2023-09-19,CBG,EMEA
OPP-7bebeb12,"Gibbs, Franklin and Fuentes",CMP-196,Closed Lost,177861.49,2023-08-28,2023-09-18,CBG,EMEA
OPP-7a6f1dae,Lewis Group,CMP-196,Closed Lost,217389.34,2023-08-31,2023-09-16,CBG,EMEA
OPP-2745821a,Richardson PLC,CMP-196,Closed Lost,315988.8,2023-08-29,2023-09-12,CBG,EMEA
OPP-911e7d68,"Watts, Stone and Harris",CMP-196,Closed Lost,205193.19,2023-09-02,2023-09-18,CBG,EMEA
OPP-853f9c64,Valentine-Jones,CMP-196,Closed Won,198762.32,2023-08-29,2023-09-16,CBG,EMEA
OPP-05bd764f,"Watkins, Vazquez and Wilson",CMP-196,Closed Lost,199764.39,2023-09-02,2023-09-13,CBG,EMEA
OPP-0eaad00d,"Jones, Garcia and Page",CMP-196,Closed Lost,334316.22,2023-09-05,2023-09-19,CBG,EMEA
OPP-7e8840bd,Smith LLC,CMP-196,Closed Lost,332811.65,2023-09-02,2023-09-18,CBG,EMEA
OPP-4dee7b9b,"Sandoval, Cummings and Wise",CMP-196,Closed Won,228864.8,2023-08-30,2023-09-09,CBG,EMEA
OPP-313ace7e,"King, Schaefer and Smith",CMP-196,Closed Won,271972.12,2023-09-03,2023-09-18,CBG,EMEA
OPP-adaa9b78,Martin-Murphy,CMP-196,Closed Won,213403.8,2023-09-01,2023-09-22,CBG,EMEA
OPP-629b9fc9,Morris LLC,CMP-196,Closed Won,162493.33,2023-09-01,2023-09-13,CBG,EMEA
OPP-44d89a45,Zuniga Ltd,CMP-196,Closed Lost,196918.2,2023-09-08,2023-09-27,CBG,EMEA
OPP-b13feb72,"Madden, Weaver and Brown",CMP-196,Closed Won,173090.88,2023-09-09,2023-09-20,CBG,EMEA
OPP-9cb60a96,Stanley Inc,CMP-196,Closed Won,203818.42,2023-09-06,2023-09-17,CBG,EMEA
OPP-4178bae7,Crawford Group,CMP-196,Closed Lost,183595.61,2023-09-02,2023-09-16,CBG,EMEA
OPP-e283a8a0,Robertson-Young,CMP-196,Closed Won,171698.02,2023-09-06,2023-09-21,CBG,EMEA
OPP-09ac3640,"Sullivan, Cooper and Sherman",CMP-196,Closed Lost,239306.96,2023-09-03,2023-09-15,CBG,EMEA
OPP-d038edd2,Anderson Group,CMP-196,Closed Lost,192874.21,2023-09-11,2023-09-24,CBG,EMEA
OPP-ff0945a1,"Elliott, Black and Rangel",CMP-196,Closed Won,208280.89,2023-09-11,2023-09-22,CBG,EMEA
OPP-0078fc81,Brown Ltd,CMP-196,Closed Won,227487.82,2023-09-06,2023-09-16,CBG,EMEA
OPP-b22cc70f,Martinez Group,CMP-196,Closed Lost,228870.79,2023-09-07,2023-09-21,CBG,EMEA
OPP-5656a671,Garrett-Price,CMP-196,Closed Lost,257841.98,2023-09-11,2023-09-29,CBG,EMEA
OPP-2fcf7e26,Kelley Ltd,CMP-196,Closed Won,142736.52,2023-09-05,2023-09-26,CBG,EMEA
OPP-3131569b,Wagner-Garcia,CMP-196,Closed Lost,223381.69,2023-09-12,2023-10-01,CBG,EMEA
OPP-64a0fdc8,Thompson PLC,CMP-196,Closed Won,293632.74,2023-09-12,2023-09-26,CBG,EMEA
OPP-438af48f,"Morrison, Brown and Jarvis",CMP-196,Closed Won,139649.13,2023-09-13,2023-10-03,CBG,EMEA
OPP-dc108dbb,"Duncan, Davidson and Cooper",CMP-196,Closed Lost,142212.62,2023-09-09,2023-09-20,CBG,EMEA
OPP-9d60f55c,"Cordova, Martin and Davidson",CMP-196,Closed Lost,191938.64,2023-09-11,2023-09-21,CBG,EMEA
OPP-65b25d35,Rivera Group,CMP-196,Closed Lost,180381.76,2023-09-10,2023-09-26,CBG,EMEA
OPP-06ba3b35,"Shaw, Lopez and Mitchell",CMP-196,Closed Lost,213137.47,2023-09-07,2023-09-27,CBG,EMEA
OPP-0ce7b866,Aguilar-Hendricks,CMP-196,Closed Lost,227523.16,2023-09-11,2023-09-25,CBG,EMEA
OPP-75e7e108,"Hicks, Hood and Hutchinson",CMP-196,Closed Won,215887.06,2023-09-07,2023-09-19,CBG,EMEA
OPP-1750bedc,"Collins, Howard and Villegas",CMP-196,Closed Won,255131.1,2023-09-08,2023-09-19,CBG,EMEA
OPP-6c96c78d,Wright-Stewart,CMP-196,Closed Won,361959.87,2023-09-17,2023-09-27,CBG,EMEA
OPP-32c06c46,Arnold and Sons,CMP-196,Closed Won,224109.94,2023-09-09,2023-09-26,CBG,EMEA
OPP-7ac37ca3,"Santiago, Knight and Brown",CMP-196,Closed Won,223365.85,2023-09-09,2023-09-26,CBG,EMEA
OPP-27a893df,"Jones, Hickman and Zhang",CMP-196,Closed Won,253036.63,2023-09-14,2023-09-30,CBG,EMEA
OPP-1b3aec16,"Wong, Ball and Thomas",CMP-196,Closed Lost,174039.17,2023-09-17,2023-09-28,CBG,EMEA
OPP-d74c5bf5,Black-Rodriguez,CMP-196,Closed Won,202520.72,2023-09-14,2023-09-26,CBG,EMEA
OPP-4a7f9e0a,Benjamin-Boyer,CMP-196,Closed Lost,143771.8,2023-09-19,2023-10-07,CBG,EMEA
OPP-3a258687,Robinson and Sons,CMP-196,Closed Won,252470.86,2023-09-13,2023-09-24,CBG,EMEA
OPP-38381149,Smith Inc,CMP-196,Closed Won,182311.64,2023-09-16,2023-09-28,CBG,EMEA
OPP-6c9e7811,Wall-Lopez,CMP-196,Closed Won,245949.76,2023-09-13,2023-10-03,CBG,EMEA
OPP-a466cf25,Shaw-Golden,CMP-196,Closed Won,177987.17,2023-09-21,2023-10-12,CBG,EMEA
OPP-5f0e1de2,Beck-Williamson,CMP-196,Closed Won,193508.74,2023-09-13,2023-10-03,CBG,EMEA
OPP-7a79e8e2,Johnson-Guerrero,CMP-196,Closed Won,171662.96,2023-09-12,2023-09-29,CBG,EMEA
OPP-4e47511d,"Owens, Dean and Santos",CMP-196,Closed Won,296064.55,2023-09-16,2023-10-07,CBG,EMEA
OPP-f7544f6d,"Zuniga, Dominguez and Bell",CMP-196,Closed Won,322172.96,2023-09-15,2023-09-27,CBG,EMEA
OPP-a5e11793,Miller-Lewis,CMP-196,Closed Lost,231917.82,2023-09-22,2023-10-05,CBG,EMEA
OPP-b0e4fe98,Hartman-Montgomery,CMP-196,Closed Won,167433.4,2023-09-20,2023-09-30,CBG,EMEA
OPP-b3593cd5,Mann-Lee,CMP-196,Closed Lost,273858.58,2023-09-22,2023-10-06,CBG,EMEA
OPP-06bae13a,Ramos Inc,CMP-196,Closed Won,204414.72,2023-09-24,2023-10-15,CBG,EMEA
OPP-7fc530c7,Williams-Rush,CMP-196,Closed Won,209409.78,2023-09-18,2023-10-05,CBG,EMEA
OPP-20cd923b,Davis and Sons,CMP-196,Closed Won,211993.55,2023-09-23,2023-10-06,CBG,EMEA
OPP-d4e9d73d,Olsen-Dudley,CMP-196,Closed Won,222406.72,2023-09-16,2023-10-02,CBG,EMEA
OPP-20eb0ded,"Wood, Hudson and Walker",CMP-196,Closed Lost,218918.66,2023-09-19,2023-10-08,CBG,EMEA
OPP-2367efd4,Gallagher Inc,CMP-196,Closed Won,169451.71,2023-09-22,2023-10-05,CBG,EMEA
OPP-365272fa,Sullivan Inc,CMP-196,Closed Lost,153421.27,2023-09-25,2023-10-09,CBG,EMEA
OPP-bd180ff6,"Hobbs, Ruiz and Gregory",CMP-196,Closed Won,212073.84,2023-09-22,2023-10-04,CBG,EMEA
OPP-950c083b,Williams-Wilson,CMP-196,Closed Won,179871.58,2023-09-23,2023-10-12,CBG,EMEA
OPP-ce9d8169,"Carpenter, Merritt and Conner",CMP-196,Closed Won,216336.89,2023-09-24,2023-10-13,CBG,EMEA
OPP-8b8f1fda,Anderson-Aguilar,CMP-196,Closed Won,245743.98,2023-09-22,2023-10-06,CBG,EMEA
OPP-1e1012e2,Holland-Boyle,CMP-196,Closed Lost,271495.74,2023-09-21,2023-10-10,CBG,EMEA
OPP-2e88574c,Turner-Clark,CMP-196,Closed Lost,193986.44,2023-09-20,2023-10-11,CBG,EMEA
OPP-d72cbe87,Morgan-Hicks,CMP-196,Closed Won,224012.49,2023-09-25,2023-10-09,CBG,EMEA
OPP-b6153051,Yang-Jefferson,CMP-196,Closed Won,236996.25,2023-09-28,2023-10-15,CBG,EMEA
OPP-47f9af6c,Holland-Crawford,CMP-196,Closed Won,227786.92,2023-09-19,2023-09-30,CBG,EMEA
OPP-ab88cf23,Kelly Ltd,CMP-196,Closed Won,199844.96,2023-09-26,2023-10-15,CBG,EMEA
OPP-11479bbb,Rice-Chen,CMP-196,Closed Won,233625.05,2023-09-23,2023-10-14,CBG,EMEA
OPP-27f95a82,"Freeman, Green and Hicks",CMP-196,Closed Won,310130.94,2023-09-24,2023-10-15,CBG,EMEA
OPP-4e8d0d4b,Alexander and Sons,CMP-196,Closed Won,192870.43,2023-09-23,2023-10-12,CBG,EMEA
OPP-f4f65f9b,Mitchell PLC,CMP-196,Closed Won,177535.74,2023-09-23,2023-10-13,CBG,EMEA
OPP-ff8f1f51,"Ellis, Wilson and Warren",CMP-196,Closed Won,192091.54,2023-09-30,2023-10-11,CBG,EMEA
OPP-2b3636fd,"Burns, Alexander and Robinson",CMP-196,Closed Lost,254016.48,2023-09-25,2023-10-07,CBG,EMEA
OPP-49c90d5f,"Butler, Compton and Yang",CMP-196,Closed Lost,178490.29,2023-09-22,2023-10-05,CBG,EMEA
OPP-767ae305,Holt and Sons,CMP-196,Closed Won,171490.91,2023-09-25,2023-10-16,CBG,EMEA
OPP-1a3347cb,"Black, Pratt and Meyer",CMP-196,Closed Lost,262604.67,2023-09-23,2023-10-14,CBG,EMEA
OPP-53bc4e17,Martinez-Lewis,CMP-196,Closed Lost,246620.32,2023-09-24,2023-10-14,CBG,EMEA
OPP-c4799c47,"Bell, Stanley and Harper",CMP-196,Closed Won,214139.97,2023-09-29,2023-10-11,CBG,EMEA
OPP-b9503be2,Burke-Ball,CMP-196,Closed Lost,165455.74,2023-09-27,2023-10-11,CBG,EMEA
OPP-a455e3f2,Wall Ltd,CMP-196,Closed Lost,162545.45,2023-09-25,2023-10-14,CBG,EMEA
OPP-f7fd6c80,Johnson Inc,CMP-196,Closed Lost,195013.45,2023-09-24,2023-10-14,CBG,EMEA
OPP-1a97e3bc,Garcia-Ruiz,CMP-196,Closed Lost,180717.26,2023-09-28,2023-10-19,CBG,EMEA
OPP-2ce7a792,Little PLC,CMP-196,Closed Won,258279.85,2023-09-26,2023-10-17,CBG,EMEA
OPP-61c4060e,Vazquez-Green,CMP-196,Closed Won,204954.67,2023-09-25,2023-10-11,CBG,EMEA
OPP-c9c223dd,"Herman, Martin and York",CMP-196,Closed Lost,257057.02,2023-09-27,2023-10-12,CBG,EMEA
OPP-49e96739,"Schmidt, Jordan and Moore",CMP-196,Closed Won,214561.02,2023-09-29,2023-10-16,CBG,EMEA
OPP-e99be1d8,Malone Ltd,CMP-196,Closed Won,256892.26,2023-09-28,2023-10-10,CBG,EMEA
OPP-4ecc4285,Wagner and Sons,CMP-196,Closed Won,225105.88,2023-09-28,2023-10-13,CBG,EMEA
OPP-2f517100,Williams Inc,CMP-196,Closed Lost,134163.94,2023-10-02,2023-10-18,CBG,EMEA
OPP-e78e59a6,"Sullivan, Ellis and Bennett",CMP-196,Closed Won,179878.89,2023-10-03,2023-10-23,CBG,EMEA
OPP-f43708e5,"Rodriguez, Ramirez and Murray",CMP-196,Closed Won,266265.88,2023-10-06,2023-10-26,CBG,EMEA
OPP-738ffefc,Gonzales LLC,CMP-196,Closed Lost,218256.87,2023-10-02,2023-10-19,CBG,EMEA
OPP-3d16692a,Mccann Ltd,CMP-196,Closed Lost,222502.84,2023-10-02,2023-10-22,CBG,EMEA
OPP-b87dfac1,"Lee, White and Brooks",CMP-196,Closed Lost,269539.47,2023-10-01,2023-10-14,CBG,EMEA
OPP-58ed8718,Sanders PLC,CMP-196,Closed Lost,251897.58,2023-10-06,2023-10-21,CBG,EMEA
OPP-1d0f47b2,"Le, Pollard and Herman",CMP-196,Closed Won,216243.34,2023-10-03,2023-10-23,CBG,EMEA
OPP-ab608c64,Martinez-Sanders,CMP-196,Negotiation,194964.34,2023-10-03,,CBG,EMEA
OPP-127b0cc4,Whitehead Inc,CMP-196,Closed Won,243335.04,2023-10-08,2023-10-22,CBG,EMEA
OPP-e37fa237,"Jackson, Medina and Brooks",CMP-196,Closed Won,221354.4,2023-10-07,2023-10-17,CBG,EMEA
OPP-4c27613f,Meza Group,CMP-196,Closed Won,223319.66,2023-10-06,2023-10-16,CBG,EMEA
OPP-2fbe89b5,Copeland Inc,CMP-196,Closed Won,221638.64,2023-10-08,2023-10-25,CBG,EMEA
OPP-775c070f,Martinez-Bennett,CMP-196,Closed Lost,281060.1,2023-10-05,2023-10-15,CBG,EMEA
OPP-e3fca6b9,"Russell, Rogers and Jordan",CMP-196,Closed Lost,289977.56,2023-10-04,2023-10-25,CBG,EMEA
OPP-4546c6c2,"Hogan, Nelson and Thompson",CMP-196,Closed Won,211109.76,2023-10-11,2023-10-29,CBG,EMEA
OPP-0bf2feaa,Robinson-Tyler,CMP-196,Closed Lost,254893.59,2023-10-09,2023-10-22,CBG,EMEA
OPP-751905b6,Martin PLC,CMP-196,Closed Lost,158611.46,2023-10-11,2023-10-22,CBG,EMEA
OPP-ee618f85,"Berg, Gaines and Knight",CMP-196,Closed Won,326935.33,2023-10-10,2023-10-22,CBG,EMEA
OPP-eeb1b4ee,Martin-Luna,CMP-196,Closed Won,190236.57,2023-10-11,2023-10-25,CBG,EMEA
OPP-c614abc9,Rollins-Vazquez,CMP-196,Closed Won,199452.81,2023-10-09,2023-10-25,CBG,EMEA
OPP-87a041f9,Moses-Whitehead,CMP-196,Closed Won,358853.46,2023-10-08,2023-10-25,CBG,EMEA
OPP-0eaebd1c,Garcia and Sons,CMP-196,Closed Lost,255304.86,2023-10-17,2023-10-28,CBG,EMEA
OPP-2c105598,"Villa, Hernandez and Clark",CMP-196,Closed Won,308209.57,2023-10-18,2023-11-04,CBG,EMEA
OPP-f70dab15,Hernandez Group,CMP-196,Closed Won,307480.58,2023-10-15,2023-10-29,CBG,EMEA
OPP-450ef2a9,Flynn-Pham,CMP-196,Negotiation,223309.22,2023-10-13,,CBG,EMEA
OPP-a1121e5d,Baker PLC,CMP-196,Closed Won,181746.76,2023-10-14,2023-11-04,CBG,EMEA
OPP-8c83f371,Ortiz-Ramirez,CMP-196,Closed Won,199808.57,2023-10-15,2023-11-01,CBG,EMEA
OPP-b6812877,Barnes Group,CMP-197,Closed Won,69680.83,2021-10-31,2021-11-14,CBG,LATAM
OPP-532b7e7c,"Collins, Mcdonald and Wright",CMP-197,Closed Lost,72186.25,2021-10-28,2021-11-14,CBG,LATAM
OPP-7805271d,Anderson LLC,CMP-197,Closed Lost,87218.28,2021-10-30,2021-11-16,CBG,LATAM
OPP-bdc374fc,Salazar-Garner,CMP-197,Closed Won,100086.19,2021-10-30,2021-11-09,CBG,LATAM
OPP-ab5d4ef7,Jones-Hernandez,CMP-197,Closed Lost,80212.73,2021-11-01,2021-11-21,CBG,LATAM
OPP-a9789239,"Banks, Richardson and Carter",CMP-197,Closed Lost,70976.4,2021-11-06,2021-11-22,CBG,LATAM
OPP-c1f0ebf7,Gonzalez-Marshall,CMP-197,Closed Won,73172.89,2021-11-03,2021-11-21,CBG,LATAM
OPP-a905266e,Ellis-Koch,CMP-197,Closed Lost,66969.81,2021-11-03,2021-11-14,CBG,LATAM
OPP-524666a6,Osborne-Collier,CMP-197,Closed Won,74578.1,2021-11-06,2021-11-27,CBG,LATAM
OPP-d1491965,Baird LLC,CMP-197,Closed Won,72811.48,2021-11-08,2021-11-26,CBG,LATAM
OPP-c588fef6,Hendrix-Stokes,CMP-197,Closed Lost,97749.07,2021-11-08,2021-11-29,CBG,LATAM
OPP-c2916d42,Brennan-Miller,CMP-197,Closed Won,99475.17,2021-11-06,2021-11-20,CBG,LATAM
OPP-6793d952,Mullins-Dennis,CMP-197,Closed Won,84858.92,2021-11-10,2021-12-01,CBG,LATAM
OPP-ac5c965b,Washington-Jones,CMP-197,Closed Won,72519.42,2021-11-13,2021-11-23,CBG,LATAM
OPP-7dcb6a69,"Rogers, White and Morrison",CMP-197,Negotiation,122079.15,2021-11-09,,CBG,LATAM
OPP-2db5322b,"Jones, Carlson and Raymond",CMP-197,Closed Won,105691.27,2021-11-10,2021-11-23,CBG,LATAM
OPP-e15dd4ee,"Thomas, Bailey and Payne",CMP-197,Closed Won,77608.6,2021-11-14,2021-11-28,CBG,LATAM
OPP-5491c0f7,Levy-Myers,CMP-197,Closed Won,130375.55,2021-11-14,2021-12-04,CBG,LATAM
OPP-adfca24b,Martin-Santiago,CMP-197,Closed Won,130127.05,2021-11-14,2021-12-04,CBG,LATAM
OPP-5d31be20,"Villanueva, Meyer and Huffman",CMP-197,Closed Won,57564.57,2021-11-20,2021-12-08,CBG,LATAM
OPP-03997d52,Richards-Robinson,CMP-197,Closed Lost,100911.83,2021-11-14,2021-11-26,CBG,LATAM
OPP-0c32dc94,"Harris, Cervantes and Lee",CMP-197,Closed Won,64578.6,2021-11-15,2021-11-30,CBG,LATAM
OPP-d9ac1180,"Rodriguez, Whitaker and Johnston",CMP-197,Closed Won,89816.34,2021-11-22,2021-12-11,CBG,LATAM
OPP-85bf2d22,Reyes-Holmes,CMP-197,Closed Lost,137524.35,2021-11-22,2021-12-02,CBG,LATAM
OPP-7b3869d2,"Wood, Rogers and Williams",CMP-197,Closed Won,99431.92,2021-11-25,2021-12-08,CBG,LATAM
OPP-24a38914,Lutz-Smith,CMP-197,Closed Lost,60733.78,2021-11-21,2021-12-02,CBG,LATAM
OPP-a8b51d7e,Campbell Inc,CMP-197,Closed Lost,104990.6,2021-11-24,2021-12-15,CBG,LATAM
OPP-09209977,Jacobson Group,CMP-197,Negotiation,101664.04,2021-11-27,,CBG,LATAM
OPP-245af1fa,"Rodriguez, Ballard and Roberts",CMP-197,Closed Won,107689.63,2021-11-26,2021-12-15,CBG,LATAM
OPP-d3ecdff3,"Perez, Thompson and Thomas",CMP-197,Closed Won,113241.49,2021-11-26,2021-12-16,CBG,LATAM
OPP-b410f21f,"Howell, Sawyer and Murphy",CMP-197,Closed Won,105291.37,2021-11-30,2021-12-20,CBG,LATAM
OPP-6aa57f33,"Liu, Bishop and Daniel",CMP-197,Closed Won,96239.15,2021-11-30,2021-12-11,CBG,LATAM
OPP-652d2813,"Andrews, Church and Lewis",CMP-197,Closed Won,117528.32,2021-12-02,2021-12-19,CBG,LATAM
OPP-add5fbf6,Thompson-Rangel,CMP-197,Closed Won,78189.05,2021-11-30,2021-12-13,CBG,LATAM
OPP-9df7a72f,Carr-Garcia,CMP-197,Closed Lost,121041.25,2021-12-03,2021-12-13,CBG,LATAM
OPP-eb90287e,Ortega Inc,CMP-197,Closed Lost,102151.25,2021-12-04,2021-12-19,CBG,LATAM
OPP-d1a0c29d,Greene PLC,CMP-197,Closed Won,99692.26,2021-12-07,2021-12-20,CBG,LATAM
OPP-04f83fca,"Clark, Long and Thompson",CMP-197,Closed Won,79118.63,2021-12-06,2021-12-23,CBG,LATAM
OPP-c717fa7d,Murphy-Martinez,CMP-197,Closed Won,80162.27,2021-12-05,2021-12-21,CBG,LATAM
OPP-424d47da,Price and Sons,CMP-197,Closed Won,141231.41,2021-12-03,2021-12-24,CBG,LATAM
OPP-b42823dc,"Mccarthy, White and Huang",CMP-197,Closed Won,107290.8,2021-12-05,2021-12-16,CBG,LATAM
OPP-ff25b9d2,Young-Flores,CMP-197,Closed Won,72409.83,2021-12-07,2021-12-20,CBG,LATAM
OPP-9e55f97e,"Lopez, Russo and Knight",CMP-197,Closed Lost,88070.27,2021-12-12,2021-12-22,CBG,LATAM
OPP-5c8ab5a0,Miller Ltd,CMP-197,Closed Won,79943.18,2021-12-10,2021-12-27,CBG,LATAM
