DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2022-03-25,CMP-180,Meta (Instagram),52164.87,3726061,18332,558909
2022-03-26,CMP-180,Meta (Instagram),78348.69,5596334,27877,839450
2022-03-27,CMP-180,Meta (Instagram),54273.63,3876688,25077,581503
2022-03-28,CMP-180,Meta (Instagram),60523.69,4323120,29843,648468
2022-03-29,CMP-180,Meta (Instagram),56243.25,4017374,19397,602606
2022-03-30,CMP-180,Meta (Instagram),56346.0,4024714,24902,603707
2022-03-31,CMP-180,Meta (Instagram),59236.9,4231207,25741,634681
2022-04-01,CMP-180,Meta (Instagram),56044.66,4003189,27982,600478
2022-04-02,CMP-180,Meta (Instagram),39295.87,2806847,16586,421027
2022-04-03,CMP-180,Meta (Instagram),47062.93,3361637,23793,504245
2022-04-04,CMP-180,Meta (Instagram),59391.52,4242251,22759,636337
2022-04-05,CMP-180,Meta (Instagram),51940.78,3710055,21174,556508
2022-04-06,CMP-180,Meta (Instagram),32222.87,2301633,11098,345244
2022-04-07,CMP-180,Meta (Instagram),44633.32,3188094,19039,478214
2022-04-08,CMP-180,Meta (Instagram),32619.53,2329966,15025,349494
2022-04-09,CMP-180,Meta (Instagram),40064.68,2861762,17581,429264
2022-04-10,CMP-180,Meta (Instagram),40254.37,2875312,14954,431296
2022-04-11,CMP-180,Meta (Instagram),43168.83,3083487,16519,462523
2022-04-12,CMP-180,Meta (Instagram),46669.51,3333536,17591,500030
2022-04-13,CMP-180,Meta (Instagram),45945.52,3281823,16992,492273
2022-04-14,CMP-180,Meta (Instagram),50404.62,3600329,23796,540049
2022-04-15,CMP-180,Meta (Instagram),35028.47,2502033,14818,375304
2022-04-16,CMP-180,Meta (Instagram),33944.41,2424600,15118,363690
2022-04-17,CMP-180,Meta (Instagram),39252.81,2803772,17008,420565
2022-04-18,CMP-180,Meta (Instagram),46193.89,3299563,23157,494934
2022-04-19,CMP-180,Meta (Instagram),47061.26,3361518,20838,504227
2022-04-20,CMP-180,Meta (Instagram),43017.4,3072671,21747,460900
2022-04-21,CMP-180,Meta (Instagram),53317.88,3808420,20889,571263
2022-04-22,CMP-180,Meta (Instagram),55156.27,3939733,22999,590959
2022-04-23,CMP-180,Meta (Instagram),54729.96,3909282,26485,586392
2022-04-24,CMP-180,Meta (Instagram),37180.99,2655784,17216,398367
2022-04-25,CMP-180,Meta (Instagram),39972.51,2855179,15743,428276
2022-04-26,CMP-180,Meta (Instagram),40128.99,2866356,18749,429953
2022-04-27,CMP-180,Meta (Instagram),38304.36,2736025,13138,410403
2022-04-28,CMP-180,Meta (Instagram),51618.68,3687048,19212,553057
2022-04-29,CMP-180,Meta (Instagram),34866.31,2490451,13373,373567
2022-04-30,CMP-180,Meta (Instagram),42420.75,3030053,18005,454507
2022-05-01,CMP-180,Meta (Instagram),33222.98,2373070,16918,355960
2022-05-02,CMP-180,Meta (Instagram),51641.34,3688667,20566,553300
2022-05-03,CMP-180,Meta (Instagram),40742.01,2910143,17101,436521
2022-05-04,CMP-180,Meta (Instagram),49177.72,3512694,18094,526904
2022-05-05,CMP-180,Meta (Instagram),37182.62,2655901,18226,398385
2022-05-06,CMP-180,Meta (Instagram),39029.28,2787805,15925,418170
2022-05-07,CMP-180,Meta (Instagram),55898.56,3992754,25519,598913
2022-05-08,CMP-180,Meta (Instagram),41373.28,2955234,19034,443285
2022-05-09,CMP-180,Meta (Instagram),32540.36,2324311,15260,348646
2022-05-10,CMP-180,Meta (Instagram),45358.82,3239915,21874,485987
2022-05-11,CMP-180,Meta (Instagram),58185.2,4156085,29183,623412
2022-05-12,CMP-180,Meta (Instagram),56940.68,4067191,24521,610078
2022-05-13,CMP-180,Meta (Instagram),41878.8,2991342,17697,448701
2022-05-14,CMP-180,Meta (Instagram),50923.61,3637400,25176,545610
2022-05-15,CMP-180,Meta (Instagram),37677.89,2691277,18848,403691
2022-05-16,CMP-180,Meta (Instagram),54360.03,3882859,27759,582428
2022-05-17,CMP-180,Meta (Instagram),56144.87,4010348,21944,601552
2022-05-18,CMP-180,Meta (Instagram),34906.73,2493337,12639,374000
2022-05-19,CMP-180,Meta (Instagram),39988.43,2856316,17920,428447
2022-05-20,CMP-180,Meta (Instagram),54062.15,3861582,26869,579237
2022-05-21,CMP-180,Meta (Instagram),49109.39,3507813,16884,526171
2022-05-22,CMP-180,Meta (Instagram),37110.95,2650781,13358,397617
2022-05-23,CMP-180,Meta (Instagram),41966.09,2997577,17995,449636
2022-05-24,CMP-180,Meta (Instagram),33190.81,2370772,13362,355615
2022-05-25,CMP-180,Meta (Instagram),36915.18,2636798,16751,395519
2022-05-26,CMP-180,Meta (Instagram),44734.98,3195356,19136,479303
2022-05-27,CMP-180,Meta (Instagram),43731.62,3123686,22160,468552
2022-05-28,CMP-180,Meta (Instagram),37890.43,2706459,16346,405968
2022-05-29,CMP-180,Meta (Instagram),52188.67,3727762,22875,559164
2022-05-30,CMP-180,Meta (Instagram),57482.56,4105897,23432,615884
2022-05-31,CMP-180,Meta (Instagram),44718.62,3194187,16010,479128
2022-06-01,CMP-180,Meta (Instagram),48704.69,3478906,19105,521835
2022-06-02,CMP-180,Meta (Instagram),36397.58,2599827,15876,389974
2021-09-03,CMP-181,TikTok,27988.13,3498515,30207,524777
2021-09-04,CMP-181,TikTok,40329.57,5041195,35312,756179
2021-09-05,CMP-181,TikTok,36853.12,4606640,40100,690996
2021-09-06,CMP-181,TikTok,38204.64,4775580,36607,716337
2021-09-07,CMP-181,TikTok,33539.78,4192472,35020,628870
2021-09-08,CMP-181,TikTok,47432.51,5929063,50691,889359
2021-09-09,CMP-181,TikTok,27962.77,3495346,27523,524301
2021-09-10,CMP-181,TikTok,46344.9,5793112,38827,868966
2021-09-11,CMP-181,TikTok,48553.51,6069188,57275,910378
2021-09-12,CMP-181,TikTok,28042.25,3505281,32903,525792
2021-09-13,CMP-181,TikTok,34458.67,4307333,39209,646099
2021-09-14,CMP-181,TikTok,35703.19,4462898,34858,669434
2021-09-15,CMP-181,TikTok,40565.42,5070677,45019,760601
2021-09-16,CMP-181,TikTok,27040.22,3380027,28047,507004
2021-09-17,CMP-181,TikTok,30485.27,3810659,28606,571598
2021-09-18,CMP-181,TikTok,34117.1,4264637,33694,639695
2021-09-19,CMP-181,TikTok,33805.53,4225691,28496,633853
2021-09-20,CMP-181,TikTok,29559.4,3694925,24042,554238
2021-09-21,CMP-181,TikTok,36871.46,4608932,43573,691339
2021-09-22,CMP-181,TikTok,28884.7,3610587,34040,541588
2021-09-23,CMP-181,TikTok,42798.06,5349757,45151,802463
2021-09-24,CMP-181,TikTok,40813.98,5101747,46147,765262
2021-09-25,CMP-181,TikTok,28687.49,3585935,28742,537890
2021-09-26,CMP-181,TikTok,41981.07,5247633,43438,787144
2021-09-27,CMP-181,TikTok,45037.44,5629679,37331,844451
2021-09-28,CMP-181,TikTok,41837.13,5229641,42406,784446
2021-09-29,CMP-181,TikTok,34819.7,4352463,32595,652869
2021-09-30,CMP-181,TikTok,40263.35,5032918,46560,754937
2021-10-01,CMP-181,TikTok,26753.9,3344237,30228,501635
2021-10-02,CMP-181,TikTok,25241.2,3155149,21226,473272
2021-10-03,CMP-181,TikTok,19760.38,2470047,16214,370507
2021-10-04,CMP-181,TikTok,24887.13,3110891,23266,466633
2021-10-05,CMP-181,TikTok,30321.87,3790234,33266,568535
2021-10-06,CMP-181,TikTok,19589.0,2448625,17403,367293
2021-10-07,CMP-181,TikTok,23183.47,2897933,23624,434689
2021-10-08,CMP-181,TikTok,21095.94,2636992,18006,395548
2021-10-09,CMP-181,TikTok,33955.66,4244457,38087,636668
2021-10-10,CMP-181,TikTok,21677.4,2709675,20867,406451
2021-10-11,CMP-181,TikTok,24492.49,3061561,27343,459234
2021-10-12,CMP-181,TikTok,26979.75,3372468,22963,505870
2021-10-13,CMP-181,TikTok,30660.63,3832579,29396,574886
2021-10-14,CMP-181,TikTok,23001.06,2875132,21855,431269
2021-10-15,CMP-181,TikTok,26779.33,3347416,25098,502112
2021-10-16,CMP-181,TikTok,22662.89,2832860,21742,424929
2021-10-17,CMP-181,TikTok,19079.28,2384909,21158,357736
2021-10-18,CMP-181,TikTok,21521.18,2690147,17594,403522
2021-10-19,CMP-181,TikTok,29288.33,3661040,32497,549156
2021-10-20,CMP-181,TikTok,31864.71,3983088,31781,597463
2021-10-21,CMP-181,TikTok,22075.02,2759377,24169,413906
2021-10-22,CMP-181,TikTok,30028.66,3753583,26981,563037
2021-10-23,CMP-181,TikTok,33305.96,4163245,28035,624486
2021-10-24,CMP-181,TikTok,34581.53,4322690,39564,648403
2021-10-25,CMP-181,TikTok,29838.58,3729822,35075,559473
2021-10-26,CMP-181,TikTok,30392.25,3799031,26629,569854
2021-10-27,CMP-181,TikTok,25884.76,3235595,21448,485339
2021-10-28,CMP-181,TikTok,25040.1,3130012,27460,469501
2021-10-29,CMP-181,TikTok,24988.39,3123548,23292,468532
2021-10-30,CMP-181,TikTok,28349.63,3543704,32570,531555
2021-10-31,CMP-181,TikTok,19536.38,2442047,18641,366307
2021-11-01,CMP-181,TikTok,25580.13,3197516,27579,479627
2021-11-02,CMP-181,TikTok,24566.2,3070774,26185,460616
2021-11-03,CMP-181,TikTok,28050.29,3506285,24672,525942
2021-11-04,CMP-181,TikTok,40603.22,5075402,32783,761310
2021-11-05,CMP-181,TikTok,30977.17,3872146,25049,580821
2021-11-06,CMP-181,TikTok,31861.74,3982718,31875,597407
2021-11-07,CMP-181,TikTok,28735.33,3591916,24507,538787
2021-11-08,CMP-181,TikTok,29791.92,3723989,31844,558598
2021-11-09,CMP-181,TikTok,37630.76,4703845,38093,705576
2021-11-10,CMP-181,TikTok,33912.96,4239119,29851,635867
2021-11-11,CMP-181,TikTok,28072.48,3509059,24275,526358
2021-11-12,CMP-181,TikTok,27338.13,3417266,24329,512589
2021-11-13,CMP-181,TikTok,32554.02,4069251,33370,610387
2021-11-14,CMP-181,TikTok,40769.16,5096145,35804,764421
2021-11-15,CMP-181,TikTok,34913.86,4364232,39344,654634
2021-11-16,CMP-181,TikTok,33341.6,4167700,30074,625155
2021-11-17,CMP-181,TikTok,27594.05,3449255,22508,517388
2021-11-18,CMP-181,TikTok,28422.21,3552775,31203,532916
2021-11-19,CMP-181,TikTok,23442.39,2930298,20810,439544
2022-06-11,CMP-182,LinkedIn,179603.47,2394712,9407,0
2022-06-12,CMP-182,LinkedIn,171810.81,2290810,8752,0
2022-06-13,CMP-182,LinkedIn,122226.5,1629686,6253,0
2022-06-14,CMP-182,LinkedIn,160928.88,2145718,10121,0
2022-06-15,CMP-182,LinkedIn,113827.12,1517694,6088,0
2022-06-16,CMP-182,LinkedIn,137798.18,1837309,7373,0
2022-06-17,CMP-182,LinkedIn,109701.66,1462688,5413,0
2022-06-18,CMP-182,LinkedIn,183032.47,2440432,9972,0
2022-06-19,CMP-182,LinkedIn,149007.77,1986770,7265,0
2022-06-20,CMP-182,LinkedIn,134953.26,1799376,6860,0
2022-06-21,CMP-182,LinkedIn,184479.25,2459723,11677,0
2022-06-22,CMP-182,LinkedIn,147908.84,1972117,7551,0
2022-06-23,CMP-182,LinkedIn,185490.92,2473212,9603,0
2022-06-24,CMP-182,LinkedIn,158353.7,2111382,7536,0
2022-06-25,CMP-182,LinkedIn,175996.41,2346618,9506,0
2022-06-26,CMP-182,LinkedIn,182034.3,2427124,10798,0
2022-06-27,CMP-182,LinkedIn,127302.45,1697365,7375,0
2022-06-28,CMP-182,LinkedIn,181206.9,2416092,9069,0
2022-06-29,CMP-182,LinkedIn,123396.26,1645283,5271,0
2022-06-30,CMP-182,LinkedIn,149037.36,1987164,7479,0
2022-07-01,CMP-182,LinkedIn,222068.18,2960909,10365,0
2022-07-02,CMP-182,LinkedIn,261378.98,3485053,12589,0
2022-07-03,CMP-182,LinkedIn,179697.13,2395961,9509,0
2022-07-04,CMP-182,LinkedIn,214837.09,2864494,10152,0
2022-07-05,CMP-182,LinkedIn,185557.34,2474097,8588,0
2022-07-06,CMP-182,LinkedIn,243164.73,3242196,14369,0
2022-07-07,CMP-182,LinkedIn,210126.0,2801680,12166,0
2022-07-08,CMP-182,LinkedIn,245418.88,3272251,11195,0
2022-07-09,CMP-182,LinkedIn,275118.15,3668241,16557,0
2022-07-10,CMP-182,LinkedIn,176866.27,2358216,8248,0
2022-07-11,CMP-182,LinkedIn,166698.89,2222651,7604,0
2022-07-12,CMP-182,LinkedIn,246995.98,3293279,13013,0
2022-07-13,CMP-182,LinkedIn,251481.31,3353084,14733,0
2022-07-14,CMP-182,LinkedIn,228479.41,3046392,13093,0
2022-07-15,CMP-182,LinkedIn,152857.43,2038099,7538,0
2022-07-16,CMP-182,LinkedIn,232763.14,3103508,9977,0
2022-07-17,CMP-182,LinkedIn,154743.44,2063245,9414,0
2022-07-18,CMP-182,LinkedIn,238722.88,3182971,11536,0
2022-07-19,CMP-182,LinkedIn,239230.84,3189744,14251,0
2022-07-20,CMP-182,LinkedIn,190063.46,2534179,8255,0
2022-07-21,CMP-182,LinkedIn,270809.98,3610799,13548,0
2022-07-22,CMP-182,LinkedIn,164224.91,2189665,8730,0
2022-07-23,CMP-182,LinkedIn,249615.27,3328203,11830,0
2022-07-24,CMP-182,LinkedIn,185251.55,2470020,8863,0
2022-07-25,CMP-182,LinkedIn,278406.78,3712090,13051,0
2022-07-26,CMP-182,LinkedIn,224726.74,2996356,14024,0
2022-07-27,CMP-182,LinkedIn,169438.07,2259174,10738,0
2022-07-28,CMP-182,LinkedIn,272705.91,3636078,16781,0
2022-07-29,CMP-182,LinkedIn,178165.6,2375541,10011,0
2022-07-30,CMP-182,LinkedIn,248637.99,3315173,15838,0
2022-07-31,CMP-182,LinkedIn,173762.79,2316837,10253,0
2022-08-01,CMP-182,LinkedIn,194192.07,2589227,9013,0
2022-08-02,CMP-182,LinkedIn,204843.61,2731248,12209,0
2022-08-03,CMP-182,LinkedIn,210451.23,2806016,11392,0
2022-08-04,CMP-182,LinkedIn,278856.49,3718086,14272,0
2022-08-05,CMP-182,LinkedIn,229870.97,3064946,11598,0
2022-08-06,CMP-182,LinkedIn,201155.59,2682074,11567,0
2022-08-07,CMP-182,LinkedIn,271468.85,3619584,14723,0
2022-08-08,CMP-182,LinkedIn,249606.52,3328086,11124,0
2022-08-09,CMP-182,LinkedIn,177727.23,2369696,9486,0
2022-08-10,CMP-182,LinkedIn,153071.04,2040947,7356,0
2022-04-08,CMP-183,YouTube,21516.04,1195335,5413,0
2022-04-09,CMP-183,YouTube,30603.51,1700195,8749,0
2022-04-10,CMP-183,YouTube,38100.46,2116692,11198,0
2022-04-11,CMP-183,YouTube,28795.47,1599748,9375,0
2022-04-12,CMP-183,YouTube,35535.41,1974189,8686,0
2022-04-13,CMP-183,YouTube,23626.1,1312561,7024,0
2022-04-14,CMP-183,YouTube,31438.43,1746579,9744,0
2022-04-15,CMP-183,YouTube,34696.38,1927576,10120,0
2022-04-16,CMP-183,YouTube,39204.47,2178026,11036,0
2022-04-17,CMP-183,YouTube,23303.14,1294618,7323,0
2022-04-18,CMP-183,YouTube,25829.57,1434976,7970,0
2022-04-19,CMP-183,YouTube,38671.4,2148411,11587,0
2022-04-20,CMP-183,YouTube,32096.62,1783145,8774,0
2022-04-21,CMP-183,YouTube,27879.09,1548838,7288,0
2022-04-22,CMP-183,YouTube,32831.21,1823956,10036,0
2022-04-23,CMP-183,YouTube,33598.61,1866589,8207,0
2022-04-24,CMP-183,YouTube,30238.54,1679918,9379,0
2022-04-25,CMP-183,YouTube,29905.63,1661423,8428,0
2022-04-26,CMP-183,YouTube,35285.09,1960282,10433,0
2022-04-27,CMP-183,YouTube,28697.3,1594294,9232,0
2022-04-28,CMP-183,YouTube,24203.77,1344653,8055,0
2022-04-29,CMP-183,YouTube,23407.78,1300432,5240,0
2022-04-30,CMP-183,YouTube,37449.81,2080544,9341,0
2022-05-01,CMP-183,YouTube,34530.58,1918365,10785,0
2022-05-02,CMP-183,YouTube,36884.74,2049152,12260,0
2022-05-03,CMP-183,YouTube,26597.73,1477651,8009,0
2022-05-04,CMP-183,YouTube,23344.91,1296939,6242,0
2022-05-05,CMP-183,YouTube,36684.18,2038009,9650,0
2022-05-06,CMP-183,YouTube,32006.76,1778153,8904,0
2022-05-07,CMP-183,YouTube,33005.63,1833646,10902,0
2022-05-08,CMP-183,YouTube,22258.5,1236583,6365,0
2022-05-09,CMP-183,YouTube,36958.35,2053241,10189,0
2022-05-10,CMP-183,YouTube,22673.51,1259639,6450,0
2022-05-11,CMP-183,YouTube,27290.29,1516127,6534,0
2022-05-12,CMP-183,YouTube,36703.53,2039085,10283,0
2022-05-13,CMP-183,YouTube,38237.48,2124304,11921,0
2022-05-14,CMP-183,YouTube,33861.81,1881211,7543,0
2022-05-15,CMP-183,YouTube,29033.78,1612987,7089,0
2022-05-16,CMP-183,YouTube,37828.17,2101564,9140,0
2022-05-17,CMP-183,YouTube,26452.43,1469579,7397,0
2022-05-18,CMP-183,YouTube,26039.16,1446619,6393,0
2022-05-19,CMP-183,YouTube,32152.51,1786250,7462,0
2022-05-20,CMP-183,YouTube,22302.78,1239043,5878,0
2022-05-21,CMP-183,YouTube,34366.06,1909225,9755,0
2022-05-22,CMP-183,YouTube,28943.7,1607983,8251,0
2022-05-23,CMP-183,YouTube,27898.06,1549892,9101,0
2022-05-24,CMP-183,YouTube,22243.37,1235742,6607,0
2022-05-25,CMP-183,YouTube,37472.82,2081823,11674,0
2022-05-26,CMP-183,YouTube,24594.79,1366377,6274,0
2022-05-27,CMP-183,YouTube,34300.21,1905567,7943,0
2022-05-28,CMP-183,YouTube,36026.66,2001480,10883,0
2022-05-29,CMP-183,YouTube,34528.89,1918271,8057,0
2022-05-30,CMP-183,YouTube,34313.19,1906288,10217,0
2022-05-31,CMP-183,YouTube,36373.73,2020762,8251,0
2022-06-01,CMP-183,YouTube,21664.44,1203579,5712,0
2022-06-02,CMP-183,YouTube,23952.88,1330715,6808,0
2022-06-03,CMP-183,YouTube,37947.45,2108191,10083,0
2022-06-04,CMP-183,YouTube,36629.16,2034953,8140,0
2022-06-05,CMP-183,YouTube,24312.07,1350670,5484,0
2022-06-06,CMP-183,YouTube,27218.79,1512154,8795,0
2022-06-07,CMP-183,YouTube,23009.0,1278277,6663,0
2022-06-08,CMP-183,YouTube,29464.82,1636934,9620,0
2022-06-09,CMP-183,YouTube,23474.55,1304141,5769,0
2022-06-10,CMP-183,YouTube,21781.54,1210085,5890,0
2022-06-11,CMP-183,YouTube,26302.63,1461257,8387,0
2022-06-12,CMP-183,YouTube,32258.87,1792159,9369,0
2022-06-13,CMP-183,YouTube,30929.08,1718282,7188,0
2022-06-14,CMP-183,YouTube,29346.88,1630382,9780,0
2022-06-15,CMP-183,YouTube,36452.15,2025119,11719,0
2022-06-16,CMP-183,YouTube,36233.59,2012977,8466,0
2022-06-17,CMP-183,YouTube,25385.18,1410287,5649,0
2022-06-18,CMP-183,YouTube,26770.18,1487232,6271,0
2022-06-19,CMP-183,YouTube,29852.62,1658479,8879,0
2022-06-20,CMP-183,YouTube,37167.32,2064851,11353,0
2022-06-21,CMP-183,YouTube,38334.15,2129674,8748,0
2022-06-22,CMP-183,YouTube,21465.4,1192522,6347,0
2022-03-17,CMP-184,Microsoft Ads,34607.73,1730386,32266,0
2022-03-18,CMP-184,Microsoft Ads,35004.82,1750240,35164,0
2022-03-19,CMP-184,Microsoft Ads,39156.09,1957804,39350,0
2022-03-20,CMP-184,Microsoft Ads,44823.42,2241170,42799,0
2022-03-21,CMP-184,Microsoft Ads,34554.28,1727713,29940,0
2022-03-22,CMP-184,Microsoft Ads,36946.47,1847323,40520,0
2022-03-23,CMP-184,Microsoft Ads,46870.18,2343509,49999,0
2022-03-24,CMP-184,Microsoft Ads,34133.2,1706659,35335,0
2022-03-25,CMP-184,Microsoft Ads,42337.22,2116861,42070,0
2022-03-26,CMP-184,Microsoft Ads,41832.53,2091626,41695,0
2022-03-27,CMP-184,Microsoft Ads,42209.69,2110484,45848,0
2022-03-28,CMP-184,Microsoft Ads,31101.72,1555086,34207,0
2022-03-29,CMP-184,Microsoft Ads,31741.6,1587079,26239,0
2022-03-30,CMP-184,Microsoft Ads,52216.07,2610803,61760,0
2022-03-31,CMP-184,Microsoft Ads,29902.98,1495149,29224,0
2022-04-01,CMP-184,Microsoft Ads,23549.13,1177456,23411,0
2022-04-02,CMP-184,Microsoft Ads,34757.58,1737878,41022,0
2022-04-03,CMP-184,Microsoft Ads,31347.27,1567363,29515,0
2022-04-04,CMP-184,Microsoft Ads,30808.94,1540447,28492,0
2022-04-05,CMP-184,Microsoft Ads,36143.93,1807196,41499,0
2022-04-06,CMP-184,Microsoft Ads,30024.03,1501201,27919,0
2022-04-07,CMP-184,Microsoft Ads,25414.12,1270705,20670,0
2022-04-08,CMP-184,Microsoft Ads,34507.69,1725384,33822,0
2022-04-09,CMP-184,Microsoft Ads,25966.65,1298332,25666,0
2022-04-10,CMP-184,Microsoft Ads,34558.46,1727923,29369,0
2022-04-11,CMP-184,Microsoft Ads,35235.88,1761794,40838,0
2022-04-12,CMP-184,Microsoft Ads,36785.94,1839297,35277,0
2022-04-13,CMP-184,Microsoft Ads,24086.9,1204345,22869,0
2022-04-14,CMP-184,Microsoft Ads,26102.05,1305102,22720,0
2022-04-15,CMP-184,Microsoft Ads,30877.54,1543877,30588,0
2022-04-16,CMP-184,Microsoft Ads,35375.91,1768795,28755,0
2022-04-17,CMP-184,Microsoft Ads,31514.63,1575731,34829,0
2022-04-18,CMP-184,Microsoft Ads,33527.12,1676355,38704,0
2022-04-19,CMP-184,Microsoft Ads,32997.05,1649852,38643,0
2022-04-20,CMP-184,Microsoft Ads,26097.61,1304880,26131,0
2022-04-21,CMP-184,Microsoft Ads,20552.37,1027618,16499,0
2022-04-22,CMP-184,Microsoft Ads,24487.01,1224350,20576,0
2022-04-23,CMP-184,Microsoft Ads,24836.61,1241830,21628,0
2022-04-24,CMP-184,Microsoft Ads,20803.73,1040186,24209,0
2022-04-25,CMP-184,Microsoft Ads,20450.43,1022521,22381,0
2022-04-26,CMP-184,Microsoft Ads,22955.63,1147781,26740,0
2022-04-27,CMP-184,Microsoft Ads,35847.54,1792376,38054,0
2022-04-28,CMP-184,Microsoft Ads,32008.38,1600419,25675,0
2022-04-29,CMP-184,Microsoft Ads,37450.23,1872511,43110,0
2022-04-30,CMP-184,Microsoft Ads,35887.75,1794387,38173,0
2022-05-01,CMP-184,Microsoft Ads,26308.75,1315437,30451,0
2022-05-02,CMP-184,Microsoft Ads,25381.52,1269075,26018,0
2022-05-03,CMP-184,Microsoft Ads,22043.24,1102162,25763,0
2022-05-04,CMP-184,Microsoft Ads,22757.59,1137879,20253,0
2022-05-05,CMP-184,Microsoft Ads,30022.33,1501116,33193,0
2022-05-06,CMP-184,Microsoft Ads,31087.89,1554394,27756,0
2022-05-07,CMP-184,Microsoft Ads,20323.72,1016185,22414,0
2022-05-08,CMP-184,Microsoft Ads,37456.07,1872803,42099,0
2022-05-09,CMP-184,Microsoft Ads,28317.78,1415888,32891,0
2022-05-10,CMP-184,Microsoft Ads,27441.21,1372060,27714,0
2022-05-11,CMP-184,Microsoft Ads,28612.34,1430617,28012,0
2022-05-12,CMP-184,Microsoft Ads,33800.47,1690023,34162,0
2022-05-13,CMP-184,Microsoft Ads,25820.16,1291008,23322,0
2022-05-14,CMP-184,Microsoft Ads,20964.34,1048216,21661,0
2022-05-15,CMP-184,Microsoft Ads,24310.07,1215503,20888,0
2022-05-16,CMP-184,Microsoft Ads,31688.03,1584401,33984,0
2022-05-17,CMP-184,Microsoft Ads,33399.5,1669975,33447,0
2022-05-18,CMP-184,Microsoft Ads,35869.45,1793472,42129,0
2022-05-19,CMP-184,Microsoft Ads,34360.61,1718030,36224,0
2022-05-20,CMP-184,Microsoft Ads,25593.95,1279697,30538,0
2022-05-21,CMP-184,Microsoft Ads,25078.99,1253949,22096,0
2022-05-22,CMP-184,Microsoft Ads,28003.55,1400177,23039,0
2021-01-07,CMP-185,X.com,61254.13,6125412,25059,918811
2021-01-08,CMP-185,X.com,63605.13,6360512,25411,954076
2021-01-09,CMP-185,X.com,41836.45,4183645,17486,627546
2021-01-10,CMP-185,X.com,65712.34,6571234,25409,985685
2021-01-11,CMP-185,X.com,67147.52,6714751,23926,1007212
2021-01-12,CMP-185,X.com,48440.11,4844011,16751,726601
2021-01-13,CMP-185,X.com,53700.27,5370027,24461,805504
2021-01-14,CMP-185,X.com,69612.08,6961207,26539,1044181
2021-01-15,CMP-185,X.com,61278.04,6127803,26676,919170
2021-01-16,CMP-185,X.com,49135.69,4913568,17045,737035
2021-01-17,CMP-185,X.com,74644.19,7464419,31261,1119662
2021-01-18,CMP-185,X.com,74969.46,7496945,28041,1124541
2021-01-19,CMP-185,X.com,65253.67,6525367,23205,978805
2021-01-20,CMP-185,X.com,49833.47,4983346,20028,747501
2021-01-21,CMP-185,X.com,51872.29,5187229,17990,778084
2021-01-22,CMP-185,X.com,49892.12,4989212,16250,748381
2021-01-23,CMP-185,X.com,65302.25,6530225,26038,979533
2021-01-24,CMP-185,X.com,44006.56,4400655,15291,660098
2021-01-25,CMP-185,X.com,44295.94,4429593,18516,664438
2021-01-26,CMP-185,X.com,44005.42,4400541,19392,660081
2021-01-27,CMP-185,X.com,41433.26,4143326,14911,621498
2021-01-28,CMP-185,X.com,71802.26,7180225,31231,1077033
2021-01-29,CMP-185,X.com,43264.06,4326405,19528,648960
